,Unnamed: 0,Av,Av_err,B_V,Unnamed: 0.1,age,age_err,av,av_err1,av_err2,bv,bv_err,datalink_dvr,dataspan,dec,dens,dens_err1,dens_err2,dist,dist_err1,dist_err2,dutycycle,feh,feh_err1,feh_err2,feh_prov,hmag,hmag_err,jmag,jmag_err,kepid,kepmag,kmag,kmag_err,logg,logg_err1,logg_err2,logg_prov,mass,mass_err,mass_err1,mass_err2,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,nconfp,nkoi,ntce,prot,prot_err,prot_ref,prov_sec,ra,radius,radius_err1,radius_err2,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,st_delivname,st_quarters,st_vet_date_str,teff,teff_err1,teff_err2,teff_prov,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_obs_al,tgas_astrometric_primary_flag,tgas_astrometric_priors_used,tgas_astrometric_relegation_factor,tgas_astrometric_weight_ac,tgas_astrometric_weight_al,tgas_b,tgas_dec,tgas_dec_error,tgas_dec_parallax_corr,tgas_dec_pmdec_corr,tgas_dec_pmra_corr,tgas_duplicated_source,tgas_ecl_lat,tgas_ecl_lon,tgas_hip,tgas_l,tgas_match_distance,tgas_matched_observations,tgas_parallax,tgas_parallax_error,tgas_parallax_pmdec_corr,tgas_parallax_pmra_corr,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_g_n_obs,tgas_phot_variable_flag,tgas_pmdec,tgas_pmdec_error,tgas_pmra,tgas_pmra_error,tgas_pmra_pmdec_corr,tgas_ra,tgas_ra_dec_corr,tgas_ra_error,tgas_ra_parallax_corr,tgas_ra_pmdec_corr,tgas_ra_pmra_corr,tgas_random_index,tgas_ref_epoch,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_solution_id,tgas_source_id,tgas_tycho2_id,tm_designation,R_kpc,R_kpc_err,phi_rad,phi_rad_err,z_kpc,z_kpc_err,vR_kms,vR_kms_err,vT_kms,vT_kms_err,vz_kms,vz_kms_err,Jr,Jr_err,Lz,Lz_err,Jz,Jz_err
10,9,,,0.40280812769016894,9.0,,,,,,0.40280812769016894,,010/010135/010135362/dv/kplr010135362-20141002224145_dvr.pdf,1459.789,47.175449,0.5332,0.4868,-0.3644,,,,0.8755,-0.2,0.24,-0.3,PHO54,10.046,0.019,10.189,0.021,10135362.0,10.804,9.975,0.011,4.186,0.17,-0.307,PHO54,1.239,,0.284,-0.215,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,3.0,0.0,0.0,0.0,DSEP,289.62039,1.485,0.8290000000000001,-0.349,76.878,69.844,67.543,64.60600000000001,62.96,59.305,58.073,56.04,53.768,52.125,50.797,49.462,49.232,48.197,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6573,182.0,-255.0,PHO54,,0.3641949536889785,192.6696695583857,4.0,2.0,103.0,105.0,107.0,107.0,False,5.0,3.668716430664064,2.9204311431385577e-05,6.996281147003174,15.260883027689838,47.17545793221872,0.2151429640607748,0.767238438129425,-0.7211446166038513,-0.7119203805923462,False,68.0650515436071,307.66417758208735,-2147483648.0,78.52883052641228,1.43218408600012e-05,15.0,1.2140665044985497,0.2668973244365483,-0.5697743892669678,-0.8218323588371277,698175.6393153836,1415.0129448487894,10.914858335398916,115.0,b'NOT_AVAILABLE',2.1704439781968,0.9367005296170546,6.672059500292107,1.0656411018578982,0.5559600591659546,289.62040982895525,0.35064810514450073,0.15711593412332825,0.264071524143219,-0.33968138694763184,-0.5897366404533386,917014.0,2015.0,-125.8609848022461,-72.94954681396484,-12.39731502532959,0.12870211899280548,0.2579894959926605,0.06440077722072601,0.17596742510795593,0.2732773423194885,1.6353784107819336e+18,2.1278834444862088e+18,b'3546-343-1  ',2MASS J19182888+4710316,7.879867240187484,0.0,0.09899068619403861,0.0,0.24130910725171395,0.0,30.82044083703673,0.0,237.53819222364447,0.0,-12.7365453664529,0.0,24.328953934483078,0.0,1871.7694191964536,0.0,3.40485226295625,0.0
11,10,,,1.035972040368765,10.0,,,,,,1.035972040368765,,,217.618,47.135712,0.0004857,0.002186,-0.0001683,,,,0.8948,0.21,0.15,-0.35,KIC0,7.895,0.016,8.456,0.024,10136807.0,10.206,7.776,0.017,2.317,0.38,-0.131,KIC0,3.64,,0.023,-2.326,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,290.1690700000001,21.936,3.209,-13.019,66.628,77.273,88.51,97.166,109.252,130.247,138.157,152.69,174.468,189.496,200.208,211.613,216.637,253.645,q1_q17_dr24_stellar,1.11e+16,2015-01-15,4817,90.0,-193.0,PHO1,,0.2880716944451918,156.18768764289203,3.0,1.0,96.0,98.0,99.0,99.0,False,5.0,2.9656882286071777,2.624546323204413e-05,10.402515411376953,14.903553276362073,47.13569447940602,0.20522515252968315,0.6997435688972473,-0.5644484758377075,-0.6179341673851013,False,67.8932918425281,308.5537641662307,-2147483648.0,78.64721284048008,3.778842567808972e-05,12.0,1.4297659364571291,0.2550314389163866,-0.29215338826179504,-0.8523631095886229,1512351.0411589516,1980.2100745377247,10.075638539725157,107.0,b'NOT_AVAILABLE',0.5309885796005769,0.5342408676348038,-1.905479526852272,0.8984495574238796,0.04209241643548012,290.16901095474145,0.34235435724258423,0.13543844139955016,0.4753734171390533,-0.16709649562835693,-0.6324571371078491,521694.0,2015.0,-94.986572265625,64.08449554443361,7.03855562210083,29.705888748168945,0.08646170049905777,0.28946569561958313,0.11270155012607574,0.07349521666765213,1.6353784107819336e+18,2.1278501155400215e+18,b'3547-2965-1 ',2MASS J19204057+4708085,7.894252371652561,0.0,0.08404127561979664,0.0,0.20446786264160885,0.0,9.038138291374073,0.0,228.74333401965038,0.0,13.279218116559658,0.0,3.7944721412671614,0.0,1805.757607084339,0.0,2.7370977947122825,0.0
12,11,,,1.005829173640251,11.0,,,,,,1.005829173640251,,,1426.3129999999999,47.17038,0.0009502,0.0007495000000000001,-7.706e-05,,,,0.8220000000000001,0.21,0.15,-0.39,KIC0,9.134,0.018000000000000002,9.704,0.021,10141036.0,11.403,9.003,0.015,2.499,0.034,-0.024,AST9,3.333,,0.046,-2.162,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,291.81235,17.032,0.5539999999999999,-7.136,118.851,136.381,154.371,168.768,187.91,216.263,225.183,240.829,260.509,271.543,277.31,282.824,285.339,297.511,q1_q17_dr24_stellar,1.110111111111111e+16,2015-01-15,4874,50.0,-233.0,PHO1,,0.3906027121339409,200.05666052049858,4.0,0.0,66.0,70.0,70.0,70.0,False,5.0,3.915591955184937,3.4584700188133866e-05,6.304691791534424,13.901469672547677,47.17044055137081,0.3071060067289376,0.8116678595542908,0.3611389994621277,-0.8581609129905701,False,67.50586730263086,311.3179523275375,-2147483648.0,79.15916325708372,4.706175876762227e-05,12.0,0.22440888970275524,0.3463067909378493,0.4359234869480133,-0.9133796095848083,498719.67247496994,1000.8882885801156,11.280128814545806,86.0,b'NOT_AVAILABLE',4.6316800430905865,0.8462923983012016,3.9235928377555913,1.9794511455314736,-0.6237651705741882,291.81234073033295,0.31224900484085083,0.12277201732384208,0.3217211961746216,-0.19012439250946045,-0.2761881947517395,951417.0,2015.0,-70.740478515625,83.52267456054688,37.72135925292969,22.58143424987793,0.6229724884033203,0.3157907128334045,0.2880665063858032,0.3094424605369568,1.6353784107819336e+18,2.1291185052848968e+18,b'3547-2772-1 ',2MASS J19271496+4710133,8.34541429157528,0.0,0.5341087588522967,0.0,1.0930559921041965,0.0,228.2983614853848,0.0,169.0428096357345,0.0,-25.588710126750406,0.0,878.7274548743322,0.0,1410.732279422098,0.0,59.87278296599535,0.0
13,12,,,0.4179446646537493,12.0,,,,,,0.41794466465374924,,,1459.789,47.193939,0.5864,0.6007,-0.3528,,,,0.8746,-0.42,0.26,-0.32,KIC0,9.513,0.017,9.751,0.022,10146119.0,10.618,9.456,0.014,4.19,0.198,-0.242,KIC0,1.034,,0.209,-0.12300000000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.106,7.1,7.104,7.125,7.1,7.1,7.1,7.256,0.0,0.0,0.0,2.99,0.006,Table_1_Periodic.txt,DSEP,293.75464,1.354,0.605,-0.303,48.595,50.261,54.709,58.411,63.38800000000001,70.755,73.67,80.164,91.596,99.591,105.031,111.081,113.616,130.519,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6420,148.0,-189.0,PHO1,,0.3540254498427525,252.75844100385785,2.0,0.0,95.0,97.0,97.0,97.0,False,5.0,3.573986053466797,2.6074254492414184e-05,7.005147457122803,12.722386059656912,47.19383535693951,0.2162535591540163,0.8398515582084656,-0.1888807266950608,-0.7203044295310974,False,67.00141768061471,314.47411641322435,-2147483648.0,79.76968634308871,1.3703317757449495e-05,17.0,4.448721413539765,0.2837451599892102,-0.012623678892850876,-0.8373719453811646,1018312.0593457349,635.4930755333506,10.505067846530244,120.0,b'NOT_AVAILABLE',-21.675503732785266,0.6514933320722758,1.0283658464808063,1.357412542686064,-0.2949654757976532,293.7546509902618,0.29273563623428345,0.13123911895216553,0.3377055525779724,-0.028249572962522507,-0.4612259268760681,998152.0,2015.0,-90.28045654296876,35.98042678833008,28.51211166381836,-6.930454730987549,0.3982929885387421,0.11078622192144394,0.2448161840438843,0.1880737543106079,1.6353784107819336e+18,2.128230202967112e+18,b'3560-1979-1 ',2MASS J19350111+4711381,7.963826635094442,0.0,0.02709820566022898,0.0,0.07438158238521833,0.0,-23.679600788868527,0.0,230.09339451993705,0.0,-3.954798264520184,0.0,11.270386205048256,0.0,1832.4239038371684,0.0,0.30283693454148236,0.0
14,13,,,0.9772616757132679,13.0,,,,,,0.9772616757132679,,,1459.789,47.177261,0.002733,8.451e-05,-7.043e-05,,,,0.8756,0.11,0.05,-0.05,SPE55,7.3610000000000015,0.017,7.87,0.023,10146348.0,9.429,7.2360000000000015,0.02,2.745,0.017,-0.016,AST55,2.2,,0.34,-0.26,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,MULT55,293.8427700000001,10.42,0.58,-0.48,112.604,127.432,139.261,146.22299999999996,156.893,171.977,176.456,184.18,191.126,192.546,191.937,190.627,190.387,187.735,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,4899,93.0,-93.0,PHO55,,0.3514869135313989,175.5454601985349,1.0,1.0,94.0,94.0,95.0,95.0,False,5.0,3.5503718852996826,1.9508683180902153e-05,7.351640224456787,12.66136409584908,47.17726096549834,0.209914378577726,0.7477304935455322,-0.4794754385948181,-0.6297667622566223,False,66.96171590711613,314.59640104292635,-2147483648.0,79.78177049718884,4.302241041145055e-05,17.0,1.9275660652287163,0.26322687849881704,-0.2316934168338776,-0.7904221415519714,3053746.205847217,1144.5955027925345,9.31268771286809,124.0,b'NOT_AVAILABLE',-10.231476873204713,0.6138322682720102,1.3067690751015693,0.9363806776442062,0.030273744836449627,293.84278689268865,0.2534039616584778,0.1450978029109731,0.20163151621818545,-0.09922239929437636,-0.5013031959533691,1382309.0,2015.0,-96.26097869873048,-84.09815979003906,37.302467346191406,3.606976985931397,0.2303063124418259,0.03837709128856659,0.2008332759141922,0.2632351815700531,1.6353784107819336e+18,2.128227041871183e+18,b'3560-599-1  ',2MASS J19352227+4710381,7.9255215163211865,0.0,0.0628947394112806,0.0,0.13843133924677062,0.0,-16.38842536878189,0.0,231.30097504078353,0.0,-6.726163599026865,0.0,7.9427661054601275,0.0,1833.1808544317994,0.0,0.9970185016752778,0.0
15,14,,,0.8446962331866064,14.0,,,,,,0.8446962331866064,,,1459.789,47.192059,0.003085,8.451e-05,-9.86e-05,,,,0.8756,0.0,0.05,-0.05,SPE55,9.275,0.018000000000000002,9.752,0.02,10148026.0,11.242,9.165,0.015,2.759,0.015,-0.016,AST55,1.91,,0.28,-0.23,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,MULT55,294.42862,9.57,0.52,-0.45,128.906,142.218,152.683,157.852,165.87599999999995,175.179,176.815,179.28599999999997,179.253,175.875,172.01,168.241,167.15099999999995,160.549,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,5166,85.0,-85.0,PHO55,,0.2664591089431134,74.23669692979034,6.0,0.0,75.0,81.0,81.0,81.0,False,5.0,2.7693860530853267,3.785828084801324e-05,12.791823387145994,12.312065872669567,47.192002228791935,0.2294478030977761,0.8435261249542236,-0.7358192205429077,-0.4914382100105286,False,66.81017734588919,315.53499519776136,-2147483648.0,79.97801483333409,4.5916734173213704e-05,12.0,0.931461437044208,0.2763138937972584,-0.5142175555229187,-0.6867364645004272,573214.4213147514,577.8204091657424,11.12897729350044,98.0,b'NOT_AVAILABLE',-3.3932751221514983,0.6379597269735703,-2.826371484005218,0.8126044322962306,0.0588141418993473,294.42857757484813,-0.1327972114086151,0.16569649879900492,-0.049810741096735,0.2744480669498444,-0.5506283640861511,1340112.0,2015.0,166.1568603515625,52.89220428466797,-1.6104736328125,0.4399954378604889,0.19382967054843905,0.1011722981929779,0.07984530180692673,0.2425036281347275,1.6353784107819336e+18,2.1285464843594872e+18,b'3560-2540-1 ',2MASS J19374286+4711314,7.884697331713579,0.0,0.13137629856165425,0.0,0.2533549197080233,0.0,-1.1336367937157767,0.0,227.76034482905334,0.0,11.939272612139835,0.0,2.084906237501358,0.0,1795.8213831438015,0.0,3.3085130774553795,0.0
16,15,,,0.8511476823183672,15.0,,,,,,0.8511476823184809,,,1459.789,47.15686,0.001884,0.001225,-0.00012670000000000002,,,,0.8756,0.07,0.14,-0.59,KIC0,8.73,0.016,9.226,0.024,10148118.0,10.765999999999998,8.602,0.015,2.693,0.036000000000000004,-0.025,AST9,3.2569999999999997,,0.054000000000000006,-1.94,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,294.46292,13.454,0.301,-4.999,112.58,127.323,140.417,148.79399999999995,160.703,177.834,182.952,191.826,202.165,206.925,209.507,212.131,213.181,219.041,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,5172,170.0,-281.0,PHO1,,0.20929495662930914,60.96970498295581,2.0,2.0,86.0,86.0,88.0,88.0,False,5.0,2.26159405708313,2.575003418314737e-05,19.322017669677734,12.275364798714635,47.156845224593496,0.21621260105909068,0.8453563451766968,-0.7389261722564697,-0.4758375287055969,False,66.76848333289826,315.5515549958442,-2147483648.0,79.95669284193234,2.8740214824720546e-05,14.0,0.6688510747963535,0.25885553254783417,-0.4995887875556946,-0.6852207183837891,882196.6082452111,683.1325846273746,10.660856604523904,114.0,b'NOT_AVAILABLE',3.163691220334922,0.5557587507575608,1.5239031667342415,0.7312939176397608,-0.04189445823431015,294.4629195407432,-0.15440338850021362,0.15016560732002138,-0.06901265680789948,0.3355470299720764,-0.5387583971023561,618835.0,2015.0,130.59687805175778,48.84909057617188,27.63924217224121,1.0848448276519775,0.13508513569831848,0.18327437341213226,0.07673308998346329,0.13013809919357305,1.6353784107819336e+18,2.1285450756102172e+18,b'3560-2712-1 ',2MASS J19375110+4709246,7.876708911897156,0.0,0.18366188820844484,0.0,0.3420761827428884,0.0,57.56294489956211,0.0,228.07992445944902,0.0,7.4895300596793595,0.0,50.296330787879846,0.0,1796.5191736145723,0.0,4.142376175780832,0.0
17,16,,,1.7523262297062523,16.0,,,,,,1.7523262297062523,,,33.068000000000005,47.137226,2.17e-06,2.817e-06,-1.047e-06,,,,0.9901,-0.18,0.28,-0.24,PHO54,5.7120000000000015,0.016,6.567,0.021,10148717.0,9.868,5.439,0.018000000000000002,0.586,0.247,-0.197,PHO54,1.0979999999999999,,0.28800000000000003,-0.16899999999999998,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,294.65738,90.626,19.592,-24.72300000000001,22.055,19.695,18.854,18.029,18.032,18.379,18.433,19.011,20.098,21.079,21.517,21.868,22.131,22.536,q1_q17_dr24_stellar,1e+16,2015-01-15,3604,75.0,-81.0,SPE14,,1.8036422998135468,403.72871292630964,0.0,0.0,81.0,81.0,81.0,81.0,False,5.0,17.509586334228516,1.7727339582052082e-05,0.3068503141403198,12.148534196153346,47.13718674699666,0.7100562600081641,0.7257866859436035,-0.60265052318573,-0.33566176891326904,False,66.69527459059412,315.8347966851058,-2147483648.0,80.00001567977931,1.1518909811201164e-05,11.0,0.4449874444033286,0.8665909998497549,-0.3880626261234283,-0.471783697605133,3635223.910995557,6337.737357079493,9.123442148057231,86.0,b'NOT_AVAILABLE',-11.668302123355833,1.7559332936924656,-0.9740998349033008,1.9545444603040367,-0.023127386346459392,294.65738389305363,-0.3497735261917114,0.5950936691442755,-0.468451201915741,0.22324872016906736,-0.2659801840782165,1235433.0,2015.0,-129.93345642089844,53.49009323120117,34.54410171508789,0.4221754968166351,0.22411604225635529,0.10464939475059508,0.18823254108428955,0.25024738907814026,1.6353784107819336e+18,2.1285428422272248e+18,b'3560-3166-1 ',2MASS J19383776+4708143,7.9183414870227,0.0,0.2767522565327967,0.0,0.4967329831679175,0.0,-60.094566998321596,0.0,246.02062747012192,0.0,-39.08537590661091,0.0,93.9754949347011,0.0,1948.0753411600228,0.0,19.318680018466114,0.0
18,17,,,0.4058071792817568,17.0,,,,,,0.4058071792817568,,,1459.789,47.18359,0.3131,0.4265,-0.1987,,,,0.8752,-0.12,0.24,-0.3,KIC0,10.418,0.018000000000000002,10.635,0.024,10149694.0,11.488,10.375,0.017,4.047,0.221,-0.27,KIC0,1.3730000000000002,,0.259,-0.301,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,294.99438,1.835,0.8590000000000001,-0.556,52.834,50.168,50.343,49.302,49.404,49.332,49.475,50.511,52.476000000000006,54.456,56.82,59.19,60.191,66.055,q1_q17_dr24_stellar,1.1111111111111112e+16,2015-01-15,6573,150.0,-205.0,PHO1,,0.3058955250948273,133.5824974463628,7.0,1.0,73.0,79.0,80.0,80.0,False,5.0,3.1288633346557617,3.402118090889417e-05,10.075480461120604,11.965654306695411,47.1836007398209,0.2150139147987059,0.4798330962657929,-0.5939055681228638,-0.5265569090843201,False,66.64072758963714,316.4088548371275,-2147483648.0,80.14898211061238,3.917725264994807e-05,12.0,2.120185883690732,0.25604090892170844,-0.08930978178977966,-0.7763267755508423,444634.83337832335,1198.5012973992496,11.40476135635302,92.0,b'NOT_AVAILABLE',-1.6347033030571252,0.663904717195611,-3.9664215051663714,0.8749693010920321,0.024965766817331314,294.9944072186398,0.3844526708126068,0.1572632608034737,0.06270864605903625,-0.2429548054933548,-0.4798742234706879,1656840.0,2015.0,-70.7198715209961,-81.49754333496094,50.4869499206543,13.83868408203125,0.07852088660001755,0.2705405056476593,0.1212526336312294,0.4540217816829682,1.6353784107819336e+18,2.1285526691123945e+18,b'3560-2856-1 ',2MASS J19395865+4711009,7.933788975692343,0.0,0.057331336207287385,0.0,0.12253922835796965,0.0,-3.4645720664818853,0.0,228.57439970279165,0.0,13.092112424338737,0.0,2.5805753469107704,0.0,1813.4610524875038,0.0,1.758719978224778,0.0
19,18,,,0.3931974084120585,18.0,,,,,,0.39319740841205864,,,1459.789,47.16848,0.6184,0.4041,-0.4307,,,,0.6990000000000001,-0.08,0.26,-0.34,KIC0,10.869000000000002,0.018000000000000002,11.089,0.021,10153593.0,11.984000000000002,10.819,0.016,4.235,0.125,-0.32299999999999995,KIC0,1.2919999999999998,,0.26899999999999996,-0.23600000000000002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,296.26248,1.433,0.818,-0.285,64.521,59.567,58.356,55.957,54.981,52.485,51.588,50.487,49.334,48.619,48.354,48.32,48.335,48.194,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,6678,133.0,-247.0,PHO1,,0.6046820203225916,215.14015611443787,9.0,2.0,110.0,117.0,119.0,119.0,False,5.0,5.945316791534424,2.8102305805077776e-05,2.7053258419036865,11.19493341359106,47.16839638131457,0.2756536606298741,0.7187089920043945,-0.4129592180252075,-0.6791101694107056,False,66.2558778890271,318.3394883872276,-2147483648.0,80.54317852472244,1.3290204323295316e-05,19.0,1.569884968720379,0.3545255283298402,-0.04612374678254128,-0.8916957378387451,293561.9774969791,81.58962895848117,11.855520552493,143.0,b'NOT_AVAILABLE',-17.052361354792804,0.7503586223043834,-10.946491192052992,1.2997035092645142,-0.08382803946733475,296.2624192707367,0.5431525707244873,0.1836430718690716,0.5845402479171753,-0.17474383115768433,-0.6825547218322754,1336729.0,2015.0,-89.95066833496094,83.74883270263672,43.74320602416992,14.447385787963867,0.1980630606412888,0.19612792134284973,0.2552655339241028,0.15884429216384888,1.6353784107819336e+18,2.080551736654358e+18,b'3561-783-1  ',2MASS J19450299+4710065,7.920963735932661,0.0,0.0778946275600797,0.0,0.14834853215183103,0.0,-52.28448606331436,0.0,224.29866706357035,0.0,11.874198414287946,0.0,38.7163176561749,0.0,1776.6616078285742,0.0,1.9395704822073556,0.0
20,19,,,0.2352742883138541,19.0,,,,,,0.2352742883138541,,010/010154/010154966/dv/kplr010154966-20141002224145_dvr.pdf,1459.789,47.134651,0.2707,0.1569,-0.1918,,,,0.6992,0.07,0.17,-0.39,KIC0,11.287,0.019,11.434,0.022,10154966.0,12.05,11.251,0.018000000000000002,4.049,0.114,-0.342,KIC0,1.841,,0.3,-0.26899999999999996,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,2.0,0.0,0.0,0.0,DSEP,296.65726,2.124,1.21,-0.382,389.134,343.94300000000015,320.297,295.401,281.078,261.442,253.855,240.521,223.209,206.178,191.773,178.827,174.804,154.204,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,7872,222.0,-319.0,KIC0,,0.5512976312738943,339.91509916036136,8.0,2.0,105.0,111.0,113.0,113.0,False,5.0,5.435980319976807,2.909768227254972e-05,3.1876561641693115,10.942303846460753,47.13462137160537,0.2532066052166706,0.7706175446510315,-0.33105364441871643,-0.7338308691978455,False,66.10768231488379,318.90023813984965,-2147483648.0,80.6420723700256,2.2405484180229906e-05,18.0,1.4848787545098607,0.33345023587643885,-0.1793111264705658,-0.8823598623275757,272149.65517907677,123.05477575543694,11.93775059286387,139.0,b'NOT_AVAILABLE',-1.7712952843905967,0.7534721293545997,0.4884447947621452,1.2413007923495016,0.09822192043066023,296.6572590935073,0.5443717241287231,0.17478957809220969,0.5859230756759644,-0.21737271547317505,-0.698161244392395,896590.0,2015.0,-72.28520965576172,-86.4776840209961,16.50307846069336,11.41486644744873,0.2802539169788361,0.22382676601409912,0.10373307019472122,0.2918994724750519,1.6353784107819336e+18,2.0805601204287708e+18,b'3561-339-1  ',2MASS J19463774+4708047,7.91900748146472,0.0,0.08247904988061532,0.0,0.15249904542300768,0.0,5.15748645266371,0.0,230.95060309559008,0.0,3.028367584331966,0.0,4.129720660777332,0.0,1828.899553762767,0.0,0.9150587844556608,0.0
21,20,,,0.4640459916159436,20.0,,,,,,0.4640459916159436,,,1459.789,46.943939,0.7085,0.738,-0.3911,,,,0.6989,-0.52,0.3,-0.28,PHO54,10.68,0.018000000000000002,10.965,0.021,10023313.0,11.941,10.651,0.015,4.226,0.208,-0.218,PHO54,0.9159999999999999,,0.142,-0.094,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,DSEP,296.31271,1.221,0.435,-0.26,54.745,48.904,46.345,43.054,40.954,37.332,35.855,33.528,30.889,28.784,27.279,26.119,25.822,23.927,q1_q17_dr24_stellar,1.1111101110111012e+16,2015-01-15,6191,195.0,-217.0,PHO54,,0.6526324805280835,154.96316050040753,7.0,0.0,110.0,117.0,117.0,117.0,False,5.0,6.403911113739014,2.807402051985264e-05,2.311197280883789,11.059004078681346,46.94390437589962,0.2843134948444723,0.6413030624389648,-0.486354261636734,-0.6317267417907715,False,66.03887632421959,318.1739360043441,-2147483648.0,80.35777372813418,9.68612271502122e-06,18.0,1.906784494053661,0.3558735434337818,-0.05076413229107857,-0.8726637363433838,289357.96035912214,74.04123091304058,11.871181477621374,142.0,b'NOT_AVAILABLE',-10.144722282889921,0.8074983139088535,1.8683613753082808,1.2787089528838835,-0.04185018688440323,296.31273011352636,0.5232780575752258,0.19818548347872614,0.4731372892856598,-0.2372838407754898,-0.6387558579444885,1796453.0,2015.0,-87.32514953613281,-89.26237487792969,48.1767463684082,16.11585807800293,0.13004614412784574,0.1892864406108856,0.2483202964067459,0.25979283452034,1.6353784107819336e+18,2.0805359655344568e+18,b'3561-33-1   ',2MASS J19451505+4656382,7.929727733852532,0.0,0.06403497805391499,0.0,0.12532868393737645,0.0,-15.07329330520964,0.0,231.6231605119788,0.0,-8.67769333393223,0.0,7.627963087533987,0.0,1836.7085997144147,0.0,1.0757559183925094,0.0
